first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,votes_with_party_pct,dw_nominate,crp_id,fec_candidate_id
Ben,1972-06-07,M,rep,NM,3.0,Democrat,https://lujan.house.gov,2231 Rayburn HOB; Washington DC 20515-3103,202-225-6190,,http://lujan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepBenRayLujan,RepBenRayLujan,Repbenraylujan,UCcO5AmF8HuJo4d0awEbst7Q,L000570,1939.0,N00029562,,1031351,412293,102842.0,,,20932.0,Ben Ray Luján,96.71,-0.374,N00029562,H8NM03196
Stephen,1955-03-31,M,rep,MA,8.0,Democrat,https://lynch.house.gov,2268 Rayburn HOB; Washington DC 20515-2108,202-225-8273,,http://lynch.house.gov/rss.xml,RepStephenLynch,repstephenlynch,RepLynch,UCxL4zG0YWqC5XTO4af_FOgw,L000562,1686.0,N00013855,,1000222,400249,4844.0,Stephen Lynch,,20119.0,Stephen F. Lynch,93.12,-0.35100000000000003,N00013855,H2MA09072
Carolyn,1946-02-19,F,rep,NY,12.0,Democrat,https://maloney.house.gov,2308 Rayburn HOB; Washington DC 20515-3212,202-225-7944,,http://maloney.house.gov/rss.xml,RepMaloney,RepCarolynMaloney,carolynbmaloney,,M000087,729.0,N00000078,,26162,400251,26978.0,Carolyn B. Maloney,,29379.0,Carolyn Maloney,95.83,-0.227,N00000078,H2NY14037
Kenny,1951-02-23,M,rep,TX,24.0,Republican,https://marchant.house.gov,2369 Rayburn HOB; Washington DC 20515-4324,202-225-6605,,http://marchant.house.gov/news/rss.aspx,RepKenMarchant,RepKennyMarchant,RepKennyMarchant,UCQpnTMp5TdTRWEes8cjIfyQ,M001158,1806.0,N00026710,,1013059,400656,5549.0,,,20532.0,Kenny Marchant,96.37,0.601,N00026710,H4TX24094
Tom,1952-08-15,M,rep,PA,10.0,Republican,https://marino.house.gov,2242 Rayburn HOB; Washington DC 20515-3810,202-225-3731,,http://marino.house.gov/rss.xml,RepTomMarino,CongressmanMarino,RepMarino,UCL8AvZKY5KuPk0T7G0jv7HA,M001179,2053.0,N00031777,,95129,412468,119478.0,Tom Marino,,21170.0,Tom Marino,93.93,0.359,N00031777,H0PA10078
Edward,1946-07-11,M,sen,MA,,Democrat,https://www.markey.senate.gov,255 Dirksen Senate Office Building Washington DC 20510,202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,735.0,N00000270,S369,260,400253,26900.0,Ed Markey,,14435.0,Ed Markey,88.08,-0.5,N00000270,S4MA00028
Doris,1944-09-25,F,rep,CA,6.0,Democrat,http://matsui.house.gov,2311 Rayburn HOB; Washington DC 20515-0506,202-225-7163,,http://matsui.house.gov/index.php?format=feed&amp;type=rss,DorisMatsui,doris.matsui,RepDorisMatsui,UCSqqxVkvskHq3cY2MCbTZsw,M001163,1814.0,N00027459,,26602,400663,28593.0,,,20538.0,Doris Matsui,95.97,-0.4370000000000001,N00027459,H6CA05195
John,1936-08-29,M,sen,AZ,,Republican,https://www.mccain.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-2235,https://www.mccain.senate.gov/public/index.cfm/contact-form,,SenJohnMcCain,johnmccain,SenatorJohnMcCain,UC9IJssXDUaKHzwx6gW4wEoA,M000303,754.0,N00006424,S197,7476,300071,53270.0,John McCain,,15039.0,John McCain,92.8,0.381,N00006424,S6AZ00019
Kevin,1965-01-26,M,rep,CA,23.0,Republican,https://kevinmccarthy.house.gov,2421 Rayburn HOB; Washington DC 20515-0523,202-225-2915,,http://kevinmccarthy.house.gov/index.php?format=feed&amp;type=rss,GOPLeader,CongressmanKevinMcCarthy,repkevinmccarthy,UCdJUZUFSLJRlUpE-91-6DsA,M001165,1833.0,N00028152,,85231,412190,28918.0,Kevin McCarthy (California),,20703.0,Kevin McCarthy (California politician),97.34,0.462,N00028152,H6CA22125
Michael,1962-01-14,M,rep,TX,10.0,Republican,https://mccaul.house.gov,2001 Rayburn HOB; Washington DC 20515-4310,202-225-2401,,,RepMcCaul,michaeltmccaul,MichaelTMcCaul,UCRw6sGE0PH7_FCeTT3PQRaA,M001157,1804.0,N00026460,,1013056,400654,49210.0,Michael McCaul,,20530.0,Michael McCaul,97.12,0.448,N00026460,H4TX10093
Tom,1956-07-10,M,rep,CA,4.0,Republican,https://mcclintock.house.gov,2312 Rayburn HOB; Washington DC 20515-0504,202-225-2511,,http://mcclintock.house.gov/atom.xml,RepMcClintock,81125319109,McClintockCA04,UCMh04KC4LfIzKoXh2Xws_pw,M001177,1908.0,N00006863,,30359,412295,9715.0,,,20903.0,Tom McClintock,97.19,0.748,N00006863,H8CA04152
Betty,1954-07-12,F,rep,MN,4.0,Democrat,https://mccollum.house.gov,2256 Rayburn HOB; Washington DC 20515-2304,202-225-6631,,http://mccollum.house.gov/rss.xml,BettyMcCollum04,repbettymccollum,,,M001143,1653.0,N00012942,,86670,400259,3812.0,Betty McCollum,,20122.0,Betty McCollum,96.2,-0.422,N00012942,H0MN04049
James,1959-11-20,M,rep,MA,2.0,Democrat,https://mcgovern.house.gov,438 Cannon HOB; Washington DC 20515-2102,202-225-6101,,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,1504.0,N00000179,,45976,400263,552.0,,,29729.0,Jim McGovern (U.S. politician),95.21,-0.536,N00000179,H4MA03022
Patrick,1975-10-22,M,rep,NC,10.0,Republican,https://mchenry.house.gov,2334 Rayburn HOB; Washington DC 20515-3310,202-225-2576,,http://mchenry.house.gov/news/rss.aspx,PatrickMcHenry,CongressmanMcHenry,CongressmanMcHenry,UCY3PTRhkSH-eoltxPVZKD-w,M001156,1792.0,N00026627,,1007062,400644,21031.0,Patrick T. McHenry,,20522.0,Patrick McHenry,98.52,0.585,N00026627,H4NC10047
David,1947-03-28,M,rep,WV,1.0,Republican,https://mckinley.house.gov,2239 Rayburn HOB; Washington DC 20515-4801,202-225-4172,,http://mckinley.house.gov/common/rss//index.cfm?rss=49,RepMcKinley,RepMcKinley,RepDavidMcKinley,UCt7BWx4b8ubXa-PneAu103g,M001180,2074.0,N00031681,,9269013,412487,117396.0,David McKinley,,21188.0,David McKinley,89.93,0.29100000000000004,N00031681,H0WV01072
Cathy,1969-05-22,F,rep,WA,5.0,Republican,https://mcmorris.house.gov,1314 Longworth HOB; Washington DC 20515-4705,202-225-2006,,http://mcmorris.house.gov/common/rss/?rss=96,CathyMcMorris,mcmorrisrodgers,mcmorrisrodgers,UCRp0lwIxAhq2Ia9_YgRWUkg,M001159,1809.0,N00026314,,1013063,400659,3217.0,Cathy McMorris Rodgers,,20535.0,Cathy McMorris Rodgers,97.7,0.4270000000000001,N00026314,H4WA05077
Jerry,1951-06-18,M,rep,CA,9.0,Democrat,https://mcnerney.house.gov,2265 Rayburn HOB; Washington DC 20515-0509,202-225-1947,,http://mcnerney.house.gov/rss.xml,RepMcNerney,jerrymcnerney,RepJerryMcNerney,UClUOx6F8GKshxGBUBLkisug,M001166,1832.0,N00026926,,1021667,412189,29474.0,,,20702.0,Jerry McNerney,95.53,-0.258,N00026926,H4CA11081
Patrick,1955-10-20,M,rep,PA,7.0,Republican,https://meehan.house.gov,2305 Rayburn HOB; Washington DC 20515-3807,202-225-2011,,http://meehan.house.gov/rss/latest-news.xml,RepMeehan,CongressmanPatrickMeehan,repmeehan,UCfOy3eW-KIg4aI3w_azyY6g,M001181,2052.0,N00031134,,1033856,412466,119474.0,Patrick Meehan,,21168.0,Pat Meehan,88.35,0.22,N00031134,H0PA07082
Gregory,1953-09-25,M,rep,NY,5.0,Democrat,https://meeks.house.gov,2234 Rayburn HOB; Washington DC 20515-3205,202-225-3461,,http://meeks.house.gov/rss.xml,GregoryMeeks,gregorymeeksny05,gwmeeks,UCljJnwgQS6Z6-NypDyqKJZQ,M001137,1506.0,N00001171,,53469,400271,4360.0,,,29776.0,Gregory Meeks,95.62,-0.419,N00001171,H8NY06048
Gwen,1951-04-18,F,rep,WI,4.0,Democrat,https://gwenmoore.house.gov,2252 Rayburn HOB; Washington DC 20515-4904,202-225-4572,,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,RepGwenMoore,GwenSMoore,RepGwenMoore,UCCs9o1XaSsCsqNpO0iO0_Ew,M001160,1811.0,N00026914,,42548,400661,3457.0,Gwen Moore,,20537.0,Gwen Moore,95.8,-0.53,N00026914,H4WI04183
Jerry,1954-05-29,M,sen,KS,,Republican,https://www.moran.senate.gov,521 Dirksen Senate Office Building Washington DC 20510,202-224-6521,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,http://www.moran.senate.gov/public/index.cfm/rss/feed/,JerryMoran,jerrymoran,senatorjerrymoran,UC1oRxeUPam6-53wPBZ3N02A,M000934,1507.0,N00005282,S347,45469,400284,542.0,Jerry Moran,,29722.0,Jerry Moran,97.2,0.412,N00005282,S0KS00091
Lisa,1957-05-22,F,sen,AK,,Republican,https://www.murkowski.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-6665,https://www.murkowski.senate.gov/public/index.cfm/contact,http://www.murkowski.senate.gov/public/?a=rss.feed,LisaMurkowski,SenLisaMurkowski,senatormurkowski,UCaigku16AErqvD0wRuwGb9A,M001153,1694.0,N00026050,S288,1004138,300075,15841.0,Lisa Murkowski,,40300.0,Lisa Murkowski,94.07,0.208,N00026050,S4AK00099
Christopher,1973-08-03,M,sen,CT,,Democrat,https://www.murphy.senate.gov,136 Hart Senate Office Building Washington DC 20510,202-224-4041,http://www.murphy.senate.gov/contact,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,senmurphyoffice,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,M001169,1837.0,N00027566,S364,1021270,412194,17189.0,Christopher S. Murphy,,20707.0,Chris Murphy (Connecticut politician),94.59,-0.311,N00027566,S2CT00132
Tim,1952-09-11,M,rep,PA,18.0,Republican,https://murphy.house.gov,2332 Rayburn HOB; Washington DC 20515-3818,202-225-2301,,http://murphy.house.gov/common/rss/?rss=44,RepTimMurphy,reptimmurphy,TimMurphyPA18,UCmMrDji88FxLeqgin2ehA9A,M001151,1744.0,N00024992,,1003612,400285,9794.0,,,20346.0,Timothy F. Murphy,91.81,0.258,N00024992,H2PA18143
Patty,1950-10-11,F,sen,WA,,Democrat,https://www.murray.senate.gov/public,154 Russell Senate Office Building Washington DC 20510,202-224-2621,http://www.murray.senate.gov/public/index.cfm/contactme,http://www.murray.senate.gov/public/?a=rss.feed,PattyMurray,,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,M001111,1409.0,N00007876,S229,25277,300076,53358.0,Patty Murray,,49308.0,Patty Murray,96.17,-0.342,N00007876,S2WA00189
Jerrold,1947-06-13,M,rep,NY,10.0,Democrat,https://nadler.house.gov,2109 Rayburn HOB; Washington DC 20515-3210,202-225-5635,,http://nadler.house.gov/rss.xml,RepJerryNadler,CongressmanNadler,congressmannadler,UCQKj0qU1e7o2f5ftSh-c9aQ,N000002,850.0,N00000939,,26159,400289,26980.0,,,29377.0,Jerrold Nadler,95.08,-0.509,N00000939,H2NY17071
Grace,1936-12-04,F,rep,CA,32.0,Democrat,https://napolitano.house.gov,1610 Longworth HOB; Washington DC 20515-0532,202-225-5256,,http://napolitano.house.gov/rss.xml,GraceNapolitano,RepGraceNapolitano,RepGraceNapolitano,UCPWjmiAIR04oQ8QMoOWcDtA,N000179,1602.0,N00006789,,57873,400290,8393.0,,,29903.0,Grace Napolitano,95.84,-0.446,N00006789,H8CA34068
Richard,1949-02-14,M,rep,MA,1.0,Democrat,https://neal.house.gov,341 Cannon HOB; Washington DC 20515-2101,202-225-5601,,http://neal.house.gov/index.php?format=feed&amp;type=rss,RepRichardNeal,reprichardneal,RepRichardENeal,UCZVtTydu0-MSK6G12GaKA4g,N000015,854.0,N00000153,,6103,400291,26895.0,,,15616.0,Richard Neal,96.34,-0.416,N00000153,H8MA02041
Kristi,1971-11-30,F,rep,SD,0.0,Republican,https://noem.house.gov,2457 Rayburn HOB; Washington DC 20515-4100,202-225-2801,,http://noem.house.gov/index.cfm/rss/feed,RepKristiNoem,,RepKristiNoem,UCZPzuVONjRwo5TsrKzbYRVA,N000184,2060.0,N00032022,,62717,412475,58189.0,Kristi Noem,,21177.0,Kristi Noem,95.69,0.387,N00032022,H0SD00054
Eleanor,1937-06-13,F,rep,DC,0.0,Democrat,https://norton.house.gov,2136 Rayburn HOB; Washington DC 20515-5101,202-225-8050,,http://norton.house.gov/index.php?format=feed&amp;type=rss,EleanorNorton,CongresswomanNorton,EleanorHNorton,UChRrAXUGylfxJjbquC6aUjQ,N000147,868.0,N00001692,,882,400295,775.0,,,,Eleanor Holmes Norton,,,N00001692,H0DC00058
Devin,1973-10-01,M,rep,CA,22.0,Republican,https://nunes.house.gov,1013 Longworth HOB; Washington DC 20515-0522,202-225-2523,,http://nunes.house.gov/news/rss.aspx,RepDevinNunes,,RepDevinNunes,UCtbArL6CmOfFqgmpuRjLp3w,N000181,1710.0,N00007248,,1003553,400297,16725.0,Devin Nunes,,20307.0,Devin Nunes,95.83,0.453,N00007248,H8CA20059
Pete,1962-12-09,M,rep,TX,22.0,Republican,https://olson.house.gov,2133 Rayburn HOB; Washington DC 20515-4322,202-225-5951,,feed://olson.house.gov/common/rss/?rss=82,RepPeteOlson,Rep.PeteOlson,,,O000168,1955.0,N00029285,,1031361,412302,102008.0,Pete Olson,,20948.0,Pete Olson,98.15,0.537,N00029285,H8TX22107
Steven,1970-02-21,M,rep,MS,4.0,Republican,https://palazzo.house.gov,2349 Rayburn HOB; Washington DC 20515-2404,202-225-5772,,http://palazzo.house.gov/rss.xml,CongPalazzo,stevenpalazzo,CongressmanPalazzo,UCtPOy2vRbN2nD8dQPSOTXeA,P000601,2035.0,N00031958,,61886,412443,69521.0,,,21148.0,Steven Palazzo,96.3,0.496,N00031958,H0MS04120
Frank,1951-10-30,M,rep,NJ,6.0,Democrat,https://pallone.house.gov,237 Cannon HOB; Washington DC 20515-3006,202-225-4671,,http://pallone.house.gov/rss.xml,FrankPallone,repfrankpallone,repfrankpallone,UCN0_wn9hs1LI3UKkji2PP2A,P000034,887.0,N00000781,,6107,400308,26951.0,,,15454.0,Frank Pallone,96.05,-0.397,N00000781,H8NJ03073
Bill,1937-01-25,M,rep,NJ,9.0,Democrat,https://pascrell.house.gov,2370 Rayburn HOB; Washington DC 20515-3009,202-225-5751,,http://www.house.gov/apps/list/press/nj08_pascrell/rss.xml,BillPascrell,pascrell,RepPascrell,UCIy1Ru8oA14aRjpq6L3i-EQ,P000096,1510.0,N00000751,,45543,400309,478.0,,,29741.0,Bill Pascrell,95.62,-0.364,N00000751,H6NJ08118
Rand,1963-01-07,M,sen,KY,,Republican,https://www.paul.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-4343,https://www.paul.senate.gov/connect/email-rand,http://paul.senate.gov/rss/?p=news,,SenatorRandPaul,SenatorRandPaul,UCeM9I-20oWUs8daIIpsNHoQ,P000603,2082.0,N00030836,S348,9265241,412492,117285.0,Rand Paul,,41104.0,Rand Paul,85.99,0.882,N00030836,S0KY00156
Erik,1965-05-14,M,rep,MN,3.0,Republican,https://paulsen.house.gov,127 Cannon HOB; Washington DC 20515-2303,202-225-2871,,http://paulsen.house.gov/common/rss//?rss=105,RepErikPaulsen,CongressmanErikPaulsen,reperikpaulsen,UC1IOW4Wqox-6gmZbjjGvzLg,P000594,1930.0,N00029391,,1030000,412303,3833.0,Erik Paulsen,,20924.0,Erik Paulsen,90.97,0.413,N00029391,H8MN03077
Stevan,1947-08-24,M,rep,NM,2.0,Republican,https://pearce.house.gov,2432 Rayburn HOB; Washington DC 20515-3102,202-225-2365,,http://pearce.house.gov/rss.xml,RepStevePearce,RepStevePearce,NMStevePearce,UCaT7jt_M86sDK50eaaVsFvQ,P000588,1738.0,N00012672,,12063,400313,10655.0,Steve Pearce,,20337.0,Steve Pearce (politician),92.54,0.472,N00012672,H2NM02126
Nancy,1940-03-26,F,rep,CA,12.0,Democrat,https://pelosi.house.gov,233 Cannon HOB; Washington DC 20515-0512,202-225-4965,,http://pelosi.house.gov/atom.xml,NancyPelosi,NancyPelosi,nancypelosi,UCxPeEcH0xaCK9nBK98EFhDg,P000197,905.0,N00007360,,6153,400314,26732.0,Nancy Pelosi,,15448.0,Nancy Pelosi,95.87,-0.493,N00007360,H8CA05035
Ed,1953-05-01,M,rep,CO,7.0,Democrat,https://perlmutter.house.gov,1410 Longworth HOB; Washington DC 20515-0607,202-225-2645,,http://perlmutter.house.gov/index.php?format=feed&amp;type=rss,RepPerlmutter,RepPerlmutter,RepPerlmutter,UCJXuMAzxngpEvDdvlE6wS5g,P000593,1835.0,N00027510,,1021382,412192,2653.0,Ed Perlmutter,,20705.0,Ed Perlmutter,94.91,-0.285,N00027510,H6CO07023
Gary,1958-12-01,M,sen,MI,,Democrat,https://www.peters.senate.gov,724 Hart Senate Office Building Washington DC 20510,202-224-6221,https://www.peters.senate.gov/contact/email-gary,,SenGaryPeters,SenGaryPeters,RepGaryPeters,UC7LYNbnKSK2VZqQ98YROWHQ,P000595,1929.0,N00029277,S380,50199,412305,8749.0,Gary Peters,,20923.0,Gary Peters (politician),92.25,-0.232,N00029277,S4MI00355
Collin,1944-06-29,M,rep,MN,7.0,Democrat,https://collinpeterson.house.gov,2204 Rayburn HOB; Washington DC 20515-2307,202-225-2165,,http://collinpeterson.house.gov/rss.xml,,,,,P000258,910.0,N00004558,,23978,400316,26926.0,Collin Peterson,,29127.0,Collin Peterson,72.73,-0.14400000000000002,N00004558,H2MN07014
Chellie,1955-04-02,F,rep,ME,1.0,Democrat,https://pingree.house.gov,2162 Rayburn HOB; Washington DC 20515-1901,202-225-6116,,http://pingree.house.gov/index.php?format=feed&amp;type=rss,ChelliePingree,ChelliePingree,congresswomanpingree,UCLKaWFM7I84WcreDRhhhkVg,P000597,1927.0,N00013817,,1002167,412307,6586.0,Chellie Pingree,,20920.0,Chellie Pingree,96.47,-0.428,N00013817,H8ME01120
Ted,1948-09-10,M,rep,TX,2.0,Republican,https://poe.house.gov,2132 Rayburn HOB; Washington DC 20515-4302,202-225-6565,,http://poe.house.gov/index.php?format=feed&amp;type=rss,JudgeTedPoe,106631626049851,CongressmanTedPoe,UCGdNUkVP16hOyL-fUDV1Knw,P000592,1802.0,N00026457,,1011398,400652,49198.0,Ted Poe,,20528.0,Ted Poe,92.03,0.594,N00026457,H4TX02108
Jared,1975-05-12,M,rep,CO,2.0,Democrat,https://polis.house.gov,1727 Longworth HOB; Washington DC 20515-0602,202-225-2161,,http://polis.house.gov/news/rss.aspx,RepJaredPolis,jaredpolis,JaredPolis31275,UCJJ1Ye0mOzqZh1_GErFUISw,P000598,1910.0,N00029127,,1031300,412308,106220.0,Jared Polis,,20904.0,Jared Polis,93.49,-0.279,N00029127,H8CO02137
Robert,1955-12-19,M,sen,OH,,Republican,https://www.portman.senate.gov,448 Russell Senate Office Building Washington DC 20510,202-224-3353,https://www.portman.senate.gov/public/index.cfm/contact?p=contact-form,http://www.portman.senate.gov/public/index.cfm/rss/feed,SenRobPortman,senrobportman,SenRobPortman,UCwunkd8Zs-yAWKQwnwBp7ew,P000449,924.0,N00003682,S349,31819,400325,27008.0,Rob Portman,,29386.0,Rob Portman,97.29,0.375,N00003682,S0OH00133
Bill,1947-12-18,M,rep,FL,8.0,Republican,https://posey.house.gov,2150 Rayburn HOB; Washington DC 20515-0908,202-225-3671,,http://posey.house.gov/news/rss.aspx?documenttypeid=1487,CongBillPosey,bill.posey15,CongressmanPosey,UCoUwUkDpe1ZYd6tiaZfiMuA,P000599,1915.0,N00029662,,88959,412309,24280.0,Bill Posey,,20909.0,Bill Posey,95.86,0.509,N00029662,H8FL15107
David,1940-08-17,M,rep,NC,4.0,Democrat,https://price.house.gov,2108 Rayburn HOB; Washington DC 20515-3304,202-225-1784,,http://price.house.gov/index.php?format=feed&amp;type=rss,RepDavidEPrice,RepDavidEPrice,RepDavidPrice,UCtX7bSXBLF9ge-Q955n5Vqw,P000523,930.0,N00002260,,6748,400326,119.0,David Price,,15438.0,David Price (U.S. politician),96.51,-0.338,N00002260,H6NC04037
Mike,1958-10-17,M,rep,IL,5.0,Democrat,https://quigley.house.gov,2458 Rayburn HOB; Washington DC 20515-1305,202-225-4061,,http://quigley.house.gov/index.php?format=feed&amp;type=rss,RepMikeQuigley,repmikequigley,RepMikeQuigley,UCDP13XegdoZ4bxYHxM34yAA,Q000023,1967.0,N00030581,,9263344,412331,83310.0,Michael Quigley,,20954.0,Mike Quigley (politician),96.79,-0.317,N00030581,H0IL05096
Tom,1971-11-18,M,rep,NY,23.0,Republican,https://reed.house.gov,2437 Rayburn HOB; Washington DC 20515-3223,202-225-3161,,http://reed.house.gov/rss.xml,RepTomReed,RepTomReed,CongressmanTomReed,UC-HFEKIHC7ydVUkxkZOLqTg,R000585,1982.0,N00030949,,623468,412393,127046.0,,,21101.0,Tom Reed (politician),89.97,0.305,N00030949,H0NY29054
David,1950-08-29,M,rep,WA,8.0,Republican,https://reichert.house.gov,1127 Longworth HOB; Washington DC 20515-4708,202-225-7761,,http://reichert.house.gov/rss.xml,DaveReichert,repdavereichert,repdavereichert,UC_Qs1fzY8WlHv6wJ1x7Hotg,R000578,1810.0,N00026885,,1013064,400660,51346.0,David Reichert,,20536.0,Dave Reichert,88.05,0.221,N00026885,H4WA08071
James,1958-12-03,M,rep,OH,16.0,Republican,https://renacci.house.gov,328 Cannon HOB; Washington DC 20515-3516,202-225-3876,,http://renacci.house.gov/common/rss//index.cfm?rss=25,RepJimRenacci,repjimrenacci,repjimrenacci,UCHTvP1X0dgUU1lrMub4hbLw,R000586,2048.0,N00031127,,62686,412462,120678.0,Jim Renacci,,21164.0,Jim Renacci,93.21,0.38,N00031127,H0OH16097
Cedric,1973-09-13,M,rep,LA,2.0,Democrat,https://richmond.house.gov,420 Cannon HOB; Washington DC 20515-1802,202-225-6636,,http://richmond.house.gov/rss.xml,RepRichmond,RepRichmond,RepCedricRichmond,UCsB66Dq8sCGwr5K3g1kqTrA,R000588,2023.0,N00030184,,62391,412432,35384.0,Cedric Richmond,,21137.0,Cedric Richmond,93.2,-0.463,N00030184,H8LA02054
Martha,1976-07-27,F,rep,AL,2.0,Republican,https://roby.house.gov,442 Cannon HOB; Washington DC 20515-0102,202-225-2901,,http://roby.house.gov/rss.xml,RepMarthaRoby,Representative.Martha.Roby,reproby,UCeAWQdcSTlwv2vDGz0TQOxQ,R000591,1986.0,N00030768,,61712,412394,71604.0,Martha Roby,,21192.0,Martha Roby,96.71,0.36,N00030768,H0AL02087
David,1945-07-21,M,rep,TN,1.0,Republican,https://roe.house.gov,336 Cannon HOB; Washington DC 20515-4201,202-225-6356,,,DrPhilRoe,DrPhilRoe,drphilroe,UC8muYurPSNO8x2Qqk40mVOA,R000582,1954.0,N00028463,,1031360,412310,65306.0,,,20947.0,Phil Roe (politician),96.7,0.494,N00028463,H6TN01388
Harold,1937-12-31,M,rep,KY,5.0,Republican,https://halrogers.house.gov,2406 Rayburn HOB; Washington DC 20515-1705,202-225-4601,,http://halrogers.house.gov/news/rss.aspx,RepHalRogers,CongressmanHalRogers,RepHalRogers,UChVFKLZkRoHQDhp4zNvEezQ,R000395,977.0,N00003473,,6739,400340,26875.0,Harold Rogers,,14854.0,Hal Rogers,95.38,0.331,N00003473,H0KY05015
Mike,1958-07-16,M,rep,AL,3.0,Republican,https://mikerogers.house.gov,2184 Rayburn HOB; Washington DC 20515-0103,202-225-3261,,http://mikerogers.house.gov/rss.xml,RepMikeRogersAL,CongressmanMikeDRogers,MikeRogersAL03,UCH-WUWuY0_dlKwJDSqKTJsg,R000575,1704.0,N00024759,,1014740,400341,5705.0,Mike Rogers (Alabama),,20301.0,Mike Rogers (Alabama politician),94.45,0.335,N00024759,H2AL03032
Dana,1947-06-21,M,rep,CA,48.0,Republican,https://rohrabacher.house.gov,2300 Rayburn HOB; Washington DC 20515-0548,202-225-2415,,http://rohrabacher.house.gov/rss.xml,reprohrabacher,RepRohrabacher,RepDanaRohrabacher,UCFr7qO61vGJyyBJ7B_gB1_Q,R000409,979.0,N00007151,,5590,400343,26763.0,,,15621.0,Dana Rohrabacher,93.92,0.628,N00007151,H8CA42061
Todd,1970-02-09,M,rep,IN,4.0,Republican,http://rokita.house.gov,2439 Rayburn HOB; Washington DC 20515-1404,202-225-5037,,http://rokita.house.gov/rss.xml,ToddRokita,RepToddRokita,reptoddrokita,UCl_wYwGYw1AXiUoqNmwLxzA,R000592,2017.0,N00031741,,61832,412426,34167.0,Todd Rokita,,21131.0,Todd Rokita,94.86,0.591,N00031741,H0IN04170
Thomas,1970-11-21,M,rep,FL,17.0,Republican,https://rooney.house.gov,2160 Rayburn HOB; Washington DC 20515-0917,202-225-5792,,http://rooney.house.gov/index.php?format=feed&amp;type=rss,TomRooney,reptomrooney,CongressmanRooney,UCHuDkMfCK3kmCpso7LyI3zA,R000583,1916.0,N00029018,,1030486,412311,107800.0,Thomas J. Rooney,,20910.0,Tom Rooney (Florida politician),95.29,0.469,N00029018,H8FL16022
Ileana,1952-07-15,F,rep,FL,27.0,Republican,https://ros-lehtinen.house.gov,2206 Rayburn HOB; Washington DC 20515-0927,202-225-3931,,http://ros-lehtinen.house.gov/rss.xml,RosLehtinen,iroslehtinen,IleanaRosLehtinen,UCf6XrWGZHjC7KgRd9JCAuBA,R000435,985.0,N00002858,,3206,400344,26815.0,Ileana Ros-Lehtinen,,15634.0,Ileana Ros-Lehtinen,86.06,0.245,N00002858,H0FL18025
Peter,1961-09-13,M,rep,IL,6.0,Republican,https://roskam.house.gov,2246 Rayburn HOB; Washington DC 20515-1306,202-225-4561,,http://roskam.house.gov/index.php?format=feed&amp;type=rss,PeterRoskam,PeterRoskam,RoskamIL06,UCk8IZKV_RC1Wr-dh09kzVTw,R000580,1848.0,N00004719,,1021912,412202,6382.0,Peter Roskam,,20715.0,Peter Roskam,93.52,0.44,N00004719,H6IL06117
