"","full_set_id","member_id","vote_position","bill_id","broke_from_party"
"5246",1924381,"J000295","Yes","hr3110-115",0
"5247",1906785,"M001179","Yes","hr3219-115",0
"5248",1932880,"H001036","Yes","hr965-115",0
"5249",1918604,"M001188","No","hr3823-115",0
"5250",1921507,"H001047","No","hr3354-115",0
"5251",1929032,"D000197","Yes","s585-115",0
"5252",1922672,"E000298","Yes","hr2611-115",0
"5253",1859964,"C001106","Yes","hr1117-115",0
"5254",1932674,"T000477","Yes","hres548-115",0
"5255",1926554,"J000289","Yes","hr3898-115",0
"5256",1926756,"W000798","Yes","hr3898-115",0
"5257",1921467,"F000450","Yes","hr3354-115",0
"5258",1905528,"R000609","Yes","s114-115",0
"5259",1921913,"H001077","Yes","hr3697-115",0
"5260",1930116,"S001183","Yes","hr452-115",0
"5261",1932774,"C001066","Yes","hr965-115",0
"5262",1909619,"G000552","Yes","s114-115",0
"5263",1927732,"E000298","Yes","hres577-115",0
"5264",1922485,"S000051","Yes","hres513-115",0
"5265",1918637,"P000258","Yes","hr3823-115",1
"5266",1921199,"M001196","Yes","hr3284-115",0
"5267",1921382,"B001260","Yes","hr3354-115",0
"5268",1919822,"L000587","Yes","hres533-115",0
"5269",1883405,"G000410","Yes","hr2288-115",0
"5270",1927934,"R000592","Yes","hres577-115",0
"5271",1919163,"W000809","Yes","hres538-115",0
"5272",1929253,"R000582","Yes","s585-115",0
"5273",1918489,"G000560","Yes","hr3823-115",0
"5274",1930274,"C001038","No","hres562-115",0
"5275",1917988,"C001077","Yes","hr2792-115",0
"5276",1919085,"R000515","No","hres538-115",0
"5277",1899254,"B001278","Yes","hr1873-115",1
"5278",1919768,"H001065","Yes","hres533-115",0
"5279",1918440,"D000621","Yes","hr3823-115",0
"5280",1922820,"M001190","Yes","hr2611-115",0
"5281",1921651,"R000591","Yes","hr3354-115",0
"5282",1927927,"R000597","Yes","hres577-115",0
"5283",1925896,"S001193","No","hr469-115",0
"5284",1925167,"H001064","Yes","hr1698-115",0
"5285",1919910,"R000591","Yes","hres533-115",0
"5286",1905441,"M001184","Yes","s114-115",0
"5287",1932299,"Y000066","Yes","hr36-115",0
"5288",1926040,"D000620","No","hres580-115",0
"5289",1919854,"M001159","Yes","hres533-115",0
"5290",1925620,"D000216","No","hr469-115",0
"5291",1906661,"F000466","Yes","hr3219-115",0
"5292",1923917,"F000448","Yes","hr2864-115",0
"5293",1918994,"L000562","No","hres538-115",0
"5294",1909164,"D000191","Yes","hr3218-115",0
"5295",1922395,"L000570","No","hres513-115",0
"5296",1921417,"C000754","No","hr3354-115",0
"5297",1933384,"M001202","Yes","hr1547-115",0
"5298",1917861,"F000062","Yes","hr2430-115",0
"5299",1906478,"H001046","Yes","hr3364-115",0
"5300",1923324,"T000472","No","hres504-115",0
"5301",1920109,"D000216","Yes","hr2061-115",0
"5302",1921729,"W000813","Yes","hr3354-115",0
"5303",1924559,"T000193","Yes","hr3110-115",0
"5304",1905225,"B001303","Yes","s114-115",0
"5305",1932208,"R000486","No","hr36-115",0
"5306",1927062,"N000190","Yes","hr732-115",0
"5307",1909759,"P000609","Yes","s114-115",0
"5308",1909404,"S001150","Yes","hr3218-115",0
"5309",1921521,"J000290","Yes","hr3354-115",0
"5310",1926004,"C001084","No","hres580-115",0
"5311",1929794,"B001302","Yes","hr452-115",0
"5312",1924365,"H001059","Yes","hr3110-115",0
"5313",1920310,"P000606","Yes","hr2061-115",0
"5314",1905510,"R000582","Yes","s114-115",0
"5315",1927267,"C001092","Yes","hr2142-115",0
"5316",1929218,"N000188","Yes","s585-115",0
"5317",1883428,"H001059","Yes","hr2288-115",0
"5318",1923521,"G000410","No","hres500-115",0
"5319",1921284,"S001195","Yes","hr3284-115",0
"5320",1899574,"S000250","Yes","hr1873-115",0
"5321",1918183,"M001187","Yes","hr2792-115",0
"5322",1932212,"R000515","No","hr36-115",0
"5323",1926278,"R000576","No","hres580-115",0
"5324",1905384,"J000126","Yes","s114-115",0
"5325",1929835,"C001101","Yes","hr452-115",0
"5326",1930030,"M001180","Yes","hr452-115",0
"5327",1930506,"R000575","Yes","hres562-115",0
"5328",1924452,"M001181","Yes","hr3110-115",0
"5329",1932075,"K000386","Yes","hr36-115",0
"5330",1859951,"C001068","Yes","hr1117-115",0
"5331",1927104,"R000583","Yes","hr732-115",0
"5332",1860156,"N000015","Yes","hr1117-115",0
"5333",1932689,"V000130","No","hres548-115",0
"5334",1917956,"B000755","Yes","hr2792-115",0
"5335",1928677,"M001165","Yes","hr3551-115",0
"5336",1927109,"R000598","Yes","hr732-115",0
"5337",1923325,"T000477","Yes","hres504-115",0
"5338",1928512,"C001096","Yes","hr3551-115",0
"5339",1932525,"L000551","No","hres548-115",0
"5340",1921106,"H001058","Yes","hr3284-115",0
"5341",1909439,"T000467","Yes","hr3218-115",0
"5342",1913860,"H001053","Yes","hjres76-115",0
"5343",1883412,"H001045","Yes","hr2288-115",0
"5344",1918124,"K000390","No","hr2792-115",0
"5345",1920424,"Y000063","Yes","hr2061-115",0
"5346",1924318,"F000459","Yes","hr3110-115",0
"5347",1920173,"H001064","Yes","hr2061-115",0
"5348",1925183,"H001073","Yes","hr1698-115",0
"5349",1918378,"B001297","Yes","hr3823-115",0
"5350",1928606,"H001073","Yes","hr3551-115",0
"5351",1926433,"C001105","Yes","hr3898-115",0
"5352",1927910,"P000608","No","hres577-115",0
"5353",1930427,"L000491","Yes","hres562-115",0
"5354",1924302,"D000614","Yes","hr3110-115",0
"5355",1922709,"G000558","Yes","hr2611-115",0
"5356",1923386,"B001287","No","hres500-115",0
"5357",1917930,"A000369","Yes","hr2792-115",0
"5358",1930046,"N000002","Yes","hr452-115",0
"5359",1927529,"R000515","Yes","hr2142-115",0
"5360",1923133,"H001073","Yes","hres504-115",0
"5361",1914859,"S001187","Yes","hr2210-115",0
"5362",1931877,"A000055","Yes","hr36-115",0
"5363",1927297,"D000604","Yes","hr2142-115",0
"5364",1931244,"K000210","Yes","hres553-115",0
"5365",1860091,"K000382","Yes","hr1117-115",0
"5366",1922487,"S001145","No","hres513-115",0
"5367",1933457,"S000244","Yes","hr1547-115",0
"5368",1923999,"L000559","Yes","hr2864-115",0
"5369",1906504,"P000603","No","hr3364-115",1
"5370",1914847,"S001148","Yes","hr2210-115",0
"5371",1921719,"V000129","Yes","hr3354-115",0
"5372",1917884,"M000133","Yes","hr2430-115",0
"5373",1926522,"H001045","Yes","hr3898-115",0
"5374",1918871,"E000294","Yes","hres538-115",0
"5375",1924190,"Y000062","Yes","hr2864-115",0
"5376",1932478,"H001067","Yes","hres548-115",0
"5377",1909190,"E000298","Yes","hr3218-115",0
"5378",1899433,"K000378","Yes","hr1873-115",0
"5379",1932768,"C001112","Yes","hr965-115",0
"5380",1913820,"F000464","Yes","hjres76-115",0
"5381",1922572,"A000367","Yes","hr2611-115",0
"5382",1926841,"C001049","No","hr732-115",0
"5383",1926508,"G000566","Yes","hr3898-115",0
"5384",1921460,"F000464","Yes","hr3354-115",0
"5385",1930341,"G000577","Yes","hres562-115",0
"5386",1930484,"P000593","No","hres562-115",0
"5387",1921426,"C000984","No","hr3354-115",0
"5388",1920991,"C001072","Yes","hr3284-115",0
"5389",1932043,"H000324","No","hr36-115",0
"5390",1926612,"M001165","Yes","hr3898-115",0
"5391",1908079,"M001201","Yes","hr3364-115",0
"5392",1919801,"K000362","Yes","hres533-115",0
"5393",1920765,"S001145","No","hr3823-115",0
"5394",1926842,"C001061","No","hr732-115",0
"5395",1908128,"R000575","Yes","hr3364-115",0
"5396",1920694,"M001194","Yes","hr3823-115",0
"5397",1906750,"K000392","Yes","hr3219-115",0
"5398",1883654,"W000800","Yes","hr2288-115",0
"5399",1922956,"Z000017","Yes","hr2611-115",0
"5400",1930612,"A000055","Yes","hconres71-115",0
"5401",1908019,"K000210","Yes","hr3364-115",0
"5402",1925247,"M000087","Yes","hr1698-115",0
"5403",1927065,"O000170","No","hr732-115",0
"5404",1923921,"G000578","Yes","hr2864-115",0
"5405",1914871,"T000469","Yes","hr2210-115",0
"5406",1906777,"L000569","Yes","hr3219-115",0
"5407",1913978,"P000034","Yes","hjres76-115",0
"5408",1923281,"R000487","Yes","hres504-115",0
"5409",1923756,"T000463","Yes","hres500-115",0
"5410",1918775,"B001287","No","hres538-115",0
"5411",1919400,"L000587","Yes","hr2824-115",0
"5412",1924255,"C001084","Yes","hr3110-115",0
"5413",1931001,"T000463","Yes","hconres71-115",0
"5414",1918704,"S001199","Yes","hr3823-115",0
"5415",1926946,"H001064","No","hr732-115",0
"5416",1931355,"R000395","Yes","hres553-115",0
"5417",1932191,"R000586","Yes","hr36-115",0
"5418",1905206,"B001298","Yes","s114-115",0
"5419",1860094,"L000585","Yes","hr1117-115",0
"5420",1923757,"U000031","Yes","hres500-115",0
"5421",1923029,"C001108","Yes","hres504-115",0
"5422",1928644,"L000567","Yes","hr3551-115",0
"5423",1905549,"S001148","Yes","s114-115",0
"5424",1919262,"D000626","Yes","hr2824-115",0
"5425",1923337,"T000463","Yes","hres504-115",0
"5426",1919824,"L000563","No","hres533-115",0
"5427",1932305,"A000372","Yes","hres548-115",0
"5428",1927878,"M001188","No","hres577-115",0
"5429",1918845,"C001107","Yes","hres538-115",0
"5430",1927862,"M001199","Yes","hres577-115",0
"5431",1922637,"C000714","Yes","hr2611-115",0
"5432",1918349,"B001299","Yes","hr3823-115",0
"5433",1918134,"K000392","Yes","hr2792-115",0
"5434",1905358,"H000324","Yes","s114-115",0
"5435",1923264,"R000586","Yes","hres504-115",0
"5436",1909293,"L000551","Yes","hr3218-115",0
"5437",1859971,"C001048","Yes","hr1117-115",0
"5438",1926258,"R000586","Yes","hres580-115",0
"5439",1923498,"F000462","No","hres500-115",0
"5440",1913922,"L000587","Yes","hjres76-115",0
"5441",1923741,"S001193","No","hres500-115",0
"5442",1920318,"R000606","Yes","hr2061-115",0
"5443",1920083,"C001092","Yes","hr2061-115",0
"5444",1924518,"R000515","Yes","hr3110-115",0
"5445",1929005,"C001053","Yes","s585-115",0
"5446",1919337,"H000324","No","hr2824-115",0
"5447",1918163,"M001193","Yes","hr2792-115",0
"5448",1921066,"G000578","Yes","hr3284-115",0
"5449",1931005,"V000131","No","hconres71-115",0
"5450",1925133,"F000372","Yes","hr1698-115",0
"5451",1883297,"B001286","Yes","hr2288-115",0
"5452",1926566,"K000381","Yes","hr3898-115",0
"5453",1923038,"C001069","No","hres504-115",0
"5454",1899626,"W000797","No","hr1873-115",0
"5455",1922206,"B001289","Yes","hres513-115",0
"5456",1928834,"W000810","Yes","hr3551-115",0
"5457",1923005,"C000059","Yes","hres504-115",0
"5458",1920716,"P000096","No","hr3823-115",0
"5459",1929997,"L000551","Yes","hr452-115",0
"5460",1921905,"H001045","Yes","hr3697-115",0
"5461",1922147,"W000821","Yes","hr3697-115",0
"5462",1909201,"F000450","Yes","hr3218-115",0
"5463",1922582,"B001270","Yes","hr2611-115",0
"5464",1930058,"P000034","Yes","hr452-115",0
"5465",1909753,"N000190","Yes","s114-115",0
"5466",1925420,"Y000065","Yes","hr1698-115",0
"5467",1922902,"S001172","Yes","hr2611-115",0
"5468",1926051,"D000624","No","hres580-115",0
"5469",1919379,"K000362","Yes","hr2824-115",0
"5470",1923073,"F000460","Yes","hres504-115",0
"5471",1917910,"S001202","Yes","hr2430-115",0
"5472",1883260,"B001298","Yes","hr2288-115",0
"5473",1925302,"P000258","Yes","hr1698-115",0
"5474",1921904,"H001078","Yes","hr3697-115",0
"5475",1906814,"N000002","No","hr3219-115",0
"5476",1928995,"C000266","Yes","s585-115",0
"5477",1860228,"S000250","Yes","hr1117-115",0
"5478",1931306,"M001196","No","hres553-115",0
"5479",1932078,"K000388","Yes","hr36-115",0
"5480",1914637,"F000455","Yes","hr2210-115",0
"5481",1931396,"S000522","Yes","hres553-115",0
"5482",1907910,"D000621","Yes","hr3364-115",0
"5483",1909151,"C001094","Yes","hr3218-115",0
"5484",1918513,"H001065","Yes","hr3823-115",0
"5485",1927755,"G000563","Yes","hres577-115",0
"5486",1927675,"C001049","No","hres577-115",0
"5487",1925927,"W000822","No","hr469-115",0
"5488",1928968,"B001295","Yes","s585-115",0
"5489",1883363,"D000614","Yes","hr2288-115",0
"5490",1922811,"M001187","Yes","hr2611-115",0
"5491",1930369,"H001048","Yes","hres562-115",0
"5492",1919369,"K000375","No","hr2824-115",0
"5493",1920070,"C000266","Yes","hr2061-115",0
"5494",1920835,"W000795","Yes","hr3823-115",0
"5495",1883261,"B001299","Yes","hr2288-115",0
"5496",1918785,"B000574","No","hres538-115",0
"5497",1883447,"K000385","Yes","hr2288-115",0
"5498",1924499,"R000588","Yes","hr3110-115",0
"5499",1925628,"D000610","No","hr469-115",0
"5500",1924394,"K000362","Yes","hr3110-115",0
"5501",1923601,"L000397","No","hres500-115",0
"5502",1925573,"C001097","No","hr469-115",0
"5503",1927570,"T000472","Yes","hr2142-115",0
"5504",1928505,"C000714","Yes","hr3551-115",0
"5505",1918485,"G000289","Yes","hr3823-115",0
"5506",1924405,"L000567","Yes","hr3110-115",0
"5507",1920440,"B001282","Yes","hr3823-115",0
"5508",1926267,"R000607","Yes","hres580-115",0
"5509",1883554,"P000599","Yes","hr2288-115",0
"5510",1933332,"L000557","Yes","hr1547-115",0
"5511",1926041,"D000216","No","hres580-115",0
"5512",1929112,"H001074","Yes","s585-115",0
"5513",1930730,"E000293","No","hconres71-115",0
"5514",1926264,"R000395","Yes","hres580-115",0
"5515",1933054,"S001157","Yes","hr965-115",0
"5516",1921224,"P000593","Yes","hr3284-115",0
"5517",1922131,"V000081","No","hr3697-115",0
"5518",1926400,"B001285","Yes","hr3898-115",0
"5519",1932547,"M001184","Yes","hres548-115",0
"5520",1922457,"Q000023","No","hres513-115",0
"5521",1899602,"T000467","Yes","hr1873-115",0
"5522",1921689,"S001165","No","hr3354-115",0
"5523",1930872,"M001180","No","hconres71-115",1
"5524",1914684,"J000298","Yes","hr2210-115",0
"5525",1920381,"T000472","Yes","hr2061-115",0
"5526",1926877,"D000627","No","hr732-115",0
"5527",1923219,"M001189","Yes","hres504-115",0
"5528",1922228,"C001092","Yes","hres513-115",0
"5529",1913942,"M001184","No","hjres76-115",1
"5530",1932520,"L000560","No","hres548-115",0
"5531",1905507,"R000597","Yes","s114-115",0
"5532",1927911,"P000258","No","hres577-115",0
"5533",1914549,"B001305","Yes","hr2210-115",0
"5534",1905527,"R000604","Yes","s114-115",0
"5535",1927313,"E000297","Yes","hr2142-115",0
"5536",1923077,"F000459","Yes","hres504-115",0
"5537",1920350,"S001150","Yes","hr2061-115",0
"5538",1905552,"S000480","Yes","s114-115",0
"5539",1914656,"G000553","Yes","hr2210-115",0
"5540",1914689,"J000292","Yes","hr2210-115",0
"5541",1919694,"D000612","Yes","hres533-115",0
"5542",1906925,"T000465","No","hr3219-115",0
"5543",1923470,"D000616","Yes","hres500-115",0
"5544",1924517,"R000576","Yes","hr3110-115",0
"5545",1933165,"B001248","Yes","hr1547-115",0
"5546",1909799,"R000599","No","s114-115",0
"5547",1930155,"T000475","Yes","hr452-115",0
"5548",1922597,"B001295","Yes","hr2611-115",0
"5549",1927697,"C001038","No","hres577-115",0
"5550",1929783,"B001291","Yes","hr452-115",0
"5551",1926413,"C001103","Yes","hr3898-115",0
"5552",1919055,"P000592","Yes","hres538-115",0
"5553",1921332,"W000808","Yes","hr3284-115",0
"5554",1925664,"G000584","Yes","hr469-115",0
"5555",1927746,"F000372","Yes","hres577-115",0
"5556",1906689,"G000553","No","hr3219-115",0
"5557",1933008,"P000597","Yes","hr965-115",0
"5558",1913780,"C001069","Yes","hjres76-115",0
"5559",1930731,"E000296","No","hconres71-115",0
"5560",1919557,"T000475","Yes","hr2824-115",0
"5561",1927200,"Y000066","Yes","hr732-115",0
"5562",1927517,"R000607","Yes","hr2142-115",0
"5563",1920533,"D000600","Yes","hr3823-115",0
"5564",1906640,"D000610","No","hr3219-115",0
"5565",1918537,"K000388","Yes","hr3823-115",0
"5566",1926305,"S000480","No","hres580-115",0
"5567",1909376,"R000578","Yes","hr3218-115",0
"5568",1914884,"W000819","Yes","hr2210-115",0
"5569",1905504,"R000578","Yes","s114-115",0
"5570",1922290,"G000578","Yes","hres513-115",0
"5571",1919311,"G000574","No","hr2824-115",0
"5572",1933172,"C001072","Yes","hr1547-115",0
"5573",1905459,"M001189","Yes","s114-115",0
"5574",1923641,"M001196","No","hres500-115",0
"5575",1930718,"D000399","No","hconres71-115",0
"5576",1909483,"A000371","No","s114-115",0
"5577",1920800,"T000460","No","hr3823-115",0
"5578",1919626,"B001227","No","hres533-115",0
"5579",1929870,"D000216","Yes","hr452-115",0
"5580",1926855,"C000754","Yes","hr732-115",1
"5581",1914530,"B001250","Yes","hr2210-115",0
"5582",1918389,"C001072","No","hr3823-115",0
"5583",1909120,"B001251","Yes","hr3218-115",0
"5584",1932693,"V000108","No","hres548-115",0
"5585",1914089,"W000800","Yes","hjres76-115",0
"5586",1917941,"B001301","Yes","hr2792-115",0
"5587",1883419,"H001077","Yes","hr2288-115",0
"5588",1928729,"P000598","Yes","hr3551-115",0
"5589",1883568,"R000409","Yes","hr2288-115",0
"5590",1919355,"I000056","Yes","hr2824-115",0
"5591",1930186,"Y000062","Yes","hr452-115",0
"5592",1921121,"J000255","No","hr3284-115",1
"5593",1918491,"G000546","Yes","hr3823-115",0
"5594",1913947,"M001143","Yes","hjres76-115",0
"5595",1921065,"G000571","Yes","hr3284-115",0
"5596",1906953,"W000809","Yes","hr3219-115",0
"5597",1923826,"B001304","Yes","hr2864-115",0
"5598",1930717,"D000624","No","hconres71-115",0
"5599",1925063,"C001061","Yes","hr1698-115",0
"5600",1923897,"D000533","Yes","hr2864-115",0
"5601",1918005,"C001111","No","hr2792-115",0
"5602",1906622,"C001063","No","hr3219-115",0
"5603",1918542,"K000380","No","hr3823-115",0
"5604",1932779,"C001084","Yes","hr965-115",0
"5605",1929099,"H001045","Yes","s585-115",0
"5606",1905361,"H001056","Yes","s114-115",0
"5607",1922077,"S000051","Yes","hr3697-115",0
"5608",1927611,"Y000062","Yes","hr2142-115",0
"5609",1932981,"M001190","Yes","hr965-115",0
"5610",1899281,"C001066","No","hr1873-115",0
"5611",1925576,"C001051","Yes","hr469-115",0
"5612",1922807,"M001180","Yes","hr2611-115",0
"5613",1926696,"R000604","Yes","hr3898-115",0
"5614",1905502,"R000601","Yes","s114-115",0
"5615",1931365,"R000486","No","hres553-115",0
"5616",1930197,"A000367","No","hres562-115",1
"5617",1931250,"L000573","Yes","hres553-115",0
"5618",1906635,"D000612","Yes","hr3219-115",0
"5619",1932555,"M000312","No","hres548-115",0
"5620",1919070,"R000582","Yes","hres538-115",0
"5621",1931422,"V000129","Yes","hres553-115",0
"5622",1930287,"D000617","No","hres562-115",0
"5623",1921705,"T000477","Yes","hr3354-115",0
"5624",1923289,"S000051","Yes","hres504-115",0
"5625",1923804,"B001270","Yes","hr2864-115",0
"5626",1920754,"R000486","No","hr3823-115",0
"5627",1922805,"M000312","Yes","hr2611-115",0
"5628",1914005,"R000588","Yes","hjres76-115",0
"5629",1929093,"G000551","Yes","s585-115",0
"5630",1909757,"O000168","Yes","s114-115",0
"5631",1929922,"G000566","Yes","hr452-115",0
"5632",1928845,"B000575","Yes","hconres71-115",0
"5633",1920287,"N000189","Yes","hr2061-115",0
"5634",1922186,"B001294","Yes","hres513-115",0
"5635",1926562,"K000379","Yes","hr3898-115",0
"5636",1927941,"R000603","Yes","hres577-115",0
"5637",1925735,"K000391","No","hr469-115",0
"5638",1913944,"M001165","Yes","hjres76-115",0
"5639",1913870,"H001074","Yes","hjres76-115",0
"5640",1922433,"N000188","No","hres513-115",0
"5641",1919132,"T000470","Yes","hres538-115",0
"5642",1927203,"A000370","Yes","hr2142-115",0
"5643",1932784,"C001077","Yes","hr965-115",0
"5644",1921885,"G000584","Yes","hr3697-115",0
"5645",1920306,"P000605","Yes","hr2061-115",0
"5646",1921735,"W000814","Yes","hr3354-115",0
"5647",1918612,"M001202","Yes","hr3823-115",1
"5648",1860155,"N000179","Yes","hr1117-115",0
"5649",1923171,"L000559","No","hres504-115",0
